Mesh,Class,Number of faces,Number of vertices,Type of faces,Bounding box volume,Centroid,Normalized number of faces,Normalized number of vertices,Normalized bounding box volume,Normalized centroid
1556,vehicle,3840,2687,triangles,0.11157500608880314,[-0.02362761 -0.01714175  0.00330254],3840,2687,0.09747288780784358,[ 7.07369489e-17  2.50440614e-17 -3.87875647e-18]
1551,vehicle,7636,4031,triangles,0.08497325047526487,[ 0.00905812 -0.007882    0.0048395 ],7636,4031,0.0897639593375252,[6.49994130e-18 3.45120029e-17 5.92155669e-19]
1538,vehicle,7642,3831,triangles,0.10829956962267569,[0.00878803 0.00080651 0.00169614],7642,3831,0.1027841360228704,[-1.37971872e-17 -1.14652045e-17 -2.73643459e-17]
1586,vehicle,7642,4064,triangles,0.05618274335806658,[-0.00097697 -0.00061094  0.01327035],7642,4064,0.06090452451174657,[-1.77979897e-17  3.92020187e-18 -8.83138160e-17]
1536,vehicle,6252,3135,triangles,0.2672399757079917,[0.00154441 0.00038367 0.00140015],6252,3135,0.26785610614686833,[3.59007525e-17 4.21601439e-17 4.87559665e-17]
1500,vehicle,7642,3835,triangles,0.09823454866924315,[ 0.00240973 -0.00155281  0.00253304],7642,3835,0.0970099920135752,[-5.23266784e-18 -2.08257285e-17 -7.38218700e-18]
1574,vehicle,7402,3780,triangles,0.16929627033601685,[-1.13812546e-17  9.80623578e-18  3.82630435e-17],7402,3780,0.16929627033601685,[-9.50151186e-18  1.20971722e-18 -8.38541464e-18]
1511,vehicle,7642,3866,triangles,0.0988562745717031,[-0.00092445 -0.00215019  0.00937519],7642,3866,0.09349769102163422,[ 1.18847853e-16 -5.69506217e-18 -3.60944533e-17]
1582,vehicle,7641,3846,triangles,0.04013603937992972,[ 0.00015294 -0.0261011  -0.02271651],7641,3846,0.04614400470813509,[-1.76088415e-18  7.04669393e-18 -3.31320457e-17]
1514,vehicle,7642,4034,triangles,0.08667730888369185,[-0.00322    -0.01366534 -0.00341928],7642,4034,0.08949664638998348,[-8.46290481e-18 -2.96084251e-18  6.68225460e-17]
1567,vehicle,7643,4036,triangles,0.30249489957347037,[-0.00824539 -0.0438375  -0.02538075],7643,4036,0.2616661909238403,[ 7.98832424e-17 -1.44038784e-17  6.52421075e-17]
1576,vehicle,7038,3519,triangles,0.10958873809095511,[1.71628680e-17 5.23128318e-18 8.45918012e-18],7038,3519,0.10958873809095515,[ 3.65026439e-17  2.72064191e-18 -1.57746949e-19]
1597,chess_set,7578,3551,triangles,0.3042639909077765,[ 0.00064379 -0.01169713  0.00229673],7578,3551,0.3032972370797306,[-1.90716994e-17 -4.14280031e-17  1.48509135e-18]
1374,aircraft,7642,4015,triangles,0.04629070503827284,[ 0.00085759  0.0539111  -0.00245584],7642,4015,0.034047372911618565,[-3.17996632e-18 -9.42929144e-17  1.69553558e-17]
1317,aircraft,8240,4390,triangles,0.09837577867633983,[-3.22837604e-03  1.26270513e-05 -1.49080020e-03],8240,4390,0.09649455987970258,[-4.61597667e-16  2.93361893e-18  8.09471763e-18]
1354,aircraft,7643,3863,triangles,0.11381708189243951,[ 0.03192277  0.00953597 -0.00047921],7643,3863,0.09908627730813038,[ 4.44606528e-17 -2.83806688e-19 -3.24042573e-18]
1377,aircraft,7640,4627,triangles,0.19817980857603643,[0.00563366 0.00129787 0.00058358],7640,4627,0.2299870590381104,[ 3.21525579e-18  9.01441350e-18 -9.77548734e-18]
1361,aircraft,8032,4070,triangles,0.1245473760530059,[ 4.96527409e-05  3.52520876e-04 -3.95587458e-03],8032,4070,0.12755093989632466,[-1.53052052e-17 -5.96335703e-17  4.88416296e-17]
1339,aircraft,6105,1878,triangles,0.17285611042547053,[-1.23333482e-17 -4.82101638e-17  1.19490857e-17],6105,1878,0.17285611042547053,[-1.77351921e-18 -1.98338565e-17  1.48532234e-18]
1316,aircraft,7643,3997,triangles,0.12331656717069563,[-0.04496756  0.00130062 -0.00798887],7643,3997,0.09524002404906969,[3.53315909e-17 2.82410117e-17 2.20197474e-17]
1337,aircraft,7642,4037,triangles,0.748172951281477,[-0.00118249 -0.07459634  0.00045518],7642,4037,0.5933970758285707,[ 2.71161730e-17  4.83470913e-17 -1.48867377e-17]
1370,aircraft,7629,3851,triangles,0.06781288903565193,[ 0.00064465 -0.00083264  0.01027759],7629,3851,0.06379736948619173,[ 3.49762889e-18 -1.08398820e-17 -1.06881669e-16]
1326,aircraft,7415,4020,triangles,0.17042145997203995,[-0.0105139  -0.00513725 -0.00014871],7415,4020,0.16010746150248106,[-4.94870866e-18 -1.09299662e-16  1.24106087e-18]
1372,aircraft,6343,3366,triangles,0.0501323343733294,[ 1.14823645e-17  8.24586323e-20 -4.55171650e-18],6343,3366,0.05013233437332941,[8.11392941e-18 8.24586323e-20 4.89598129e-19]
1362,aircraft,7632,4906,triangles,0.1261902831986241,[1.58752484e-03 1.15219192e-03 6.30055110e-05],7632,4906,0.12739993774121658,[-9.35067578e-17 -2.31249318e-18 -1.83867959e-18]
1304,aircraft,8376,4204,triangles,0.06396350827900374,[-4.13654733e-05 -3.04362419e-04  1.87000394e-03],8376,4204,0.06325117112833306,[-8.25767988e-18  1.64325024e-16  4.83715510e-16]
1311,aircraft,8032,4018,triangles,0.10744342157440308,[-4.42936774e-05 -1.64349335e-04  6.84655286e-04],8032,4018,0.1078860033239757,[-3.81138349e-18 -1.65908297e-17 -6.77310649e-17]
1386,aircraft,7642,3836,triangles,0.33247856487212746,[ 0.00085674  0.00163337 -0.00458527],7642,3836,0.337634714331268,[ 2.13195525e-17  7.21456842e-17 -2.15619435e-18]
1375,aircraft,7603,3762,triangles,0.2161084558989313,[ 0.00236029 -0.0001604   0.00341919],7603,3762,0.2244883614229613,[2.35354296e-18 9.25185854e-18 2.83583482e-16]
1355,aircraft,7643,4531,triangles,0.22620453696220152,[-0.00046719  0.00153552  0.00406085],7643,4531,0.22830145000469976,[-6.59126007e-18  1.22269099e-17 -1.84854676e-17]
1359,aircraft,8128,4073,triangles,0.13357726966516667,[ 6.12157105e-05 -2.40963351e-03 -1.91650889e-03],8128,4073,0.13205295784779825,[ 3.00248137e-17 -2.57350678e-17  5.02721415e-16]
1320,aircraft,7643,4198,triangles,0.11694260549080063,[-0.00102819 -0.00955981  0.03048377],7643,4198,0.09791888574131608,[-4.85127528e-19  8.43973137e-18 -4.69788572e-17]
1307,aircraft,7643,3976,triangles,0.10659813490034008,[ 0.00021131  0.02246162 -0.04928753],7643,3976,0.1455327995804769,[-2.49126535e-18 -2.01430366e-17  2.23479155e-16]
1343,aircraft,7642,3830,triangles,0.4704349463178029,[ 0.01526857 -0.07762423  0.00466005],7642,3830,0.3104580380944484,[ 1.31820867e-17  6.41248006e-16 -4.72983905e-18]
1373,aircraft,7642,4021,triangles,0.09519337471454885,[-0.00022061 -0.03279558 -0.007607  ],7642,4021,0.11667986470500571,[-1.35706197e-17 -1.59147613e-16  5.29364609e-17]
1303,aircraft,6380,3246,triangles,0.14916681088378667,[-1.79138399e-02 -5.70289096e-03 -2.01999867e-06],6380,3246,0.13421766164252716,[ 4.37047708e-17 -6.73282201e-17 -8.30273072e-18]
1349,aircraft,7642,4176,triangles,0.09086345345983156,[ 0.00506593 -0.00806588 -0.00050571],7642,4176,0.09368222488271294,[-1.34657079e-17  1.94696955e-16  1.54529965e-19]
1393,aircraft,7596,3814,triangles,0.16741799704766624,[ 1.54507721e-05 -1.05954270e-03  2.26287279e-03],7596,3814,0.16516534382806408,[-3.13869422e-17  9.89345000e-17 -1.94754776e-16]
1344,aircraft,7720,4110,triangles,0.1587738164171874,[-5.90673325e-06  4.68685558e-03  7.72788943e-06],7720,4110,0.1633237478053624,[ 2.31929574e-18  2.71693995e-16 -1.43420690e-18]
1390,aircraft,7635,3993,triangles,0.17269017417195257,[ 0.00181343 -0.00080497  0.0014627 ],7635,3993,0.1719632954161878,[ 3.28437503e-18 -5.68770342e-18 -1.89034029e-17]
1301,aircraft,9216,4610,triangles,0.06018549489869068,[ 7.39619774e-05 -1.71413680e-03 -1.30526770e-02],9216,4610,0.0557077957894098,[-1.06694901e-17 -2.45344839e-18 -5.27958010e-17]
1351,aircraft,7643,4378,triangles,0.01506710661284663,[-0.00060089  0.0235046  -0.07915724],7643,4378,0.009695057983414876,[ 5.99743594e-18 -7.30101446e-17 -3.69958112e-16]
1350,aircraft,7904,4167,triangles,0.042874829389567395,[-5.12215860e-03 -7.48929684e-10 -2.47684928e-04],7904,4167,0.04158370262917731,[-1.94492184e-16 -6.99954604e-17  9.34510981e-18]
1384,aircraft,7282,3778,triangles,0.1699352912856751,[2.48962300e-04 5.08183624e-06 8.30896297e-05],7282,3778,0.1698506002724387,[-4.07480943e-17  5.59813357e-18 -7.52478780e-18]
1310,aircraft,7642,3849,triangles,0.08183664242113839,[0.00018467 0.00067866 0.0087284 ],7642,3849,0.07769621721643223,[2.27735976e-18 5.26952114e-18 4.87696616e-18]
1335,aircraft,7634,3761,triangles,0.13786025505903213,[ 0.00051358 -0.01286688 -0.00624249],7634,3761,0.13282300670840458,[6.26363861e-19 1.71415217e-17 4.95925201e-18]
1358,aircraft,7956,4345,triangles,0.07048992373294083,[-1.52325430e-05 -1.80779431e-03  1.10539308e-02],7956,4345,0.06601412246179396,[-7.15688217e-18 -1.97944126e-17  2.72894161e-16]
1323,aircraft,7643,3901,triangles,0.2978758184720289,[-0.00074373  0.00147245 -0.00033261],7643,3901,0.2984710626515683,[ 1.30311040e-17 -3.62864485e-18 -1.81174324e-17]
1348,aircraft,7643,3926,triangles,0.08332085453624034,[-0.00248984  0.00064348  0.01766383],7643,3926,0.09464284575246389,[ 2.72249075e-18 -2.44752427e-17  5.27610445e-16]
1346,aircraft,7642,3918,triangles,0.0822450945338266,[-0.00078562 -0.00304186  0.01063982],7642,3918,0.0894437727137776,[1.29249739e-17 3.18696773e-17 1.65555845e-16]
1356,aircraft,7643,4288,triangles,0.23317807765666734,[-0.00070079  0.00017462  0.00057675],7643,4288,0.23416128033782874,[-1.22175021e-17  1.00727641e-17 -2.27650092e-17]
1309,aircraft,7609,4248,triangles,0.07682147599924638,[ 0.00425146 -0.00279952  0.00087025],7609,4248,0.07489471503175699,[4.67558614e-17 1.78715721e-17 2.66775499e-18]
1379,aircraft,7432,3977,triangles,0.09118485115713612,[-2.50302716e-04 -3.36966998e-04  4.37333154e-05],7432,3977,0.09132193127570008,[-1.08856406e-19 -1.49979210e-17  8.01889776e-18]
1383,aircraft,7642,2111,triangles,0.22770877926485175,[-0.0013223   0.00098457 -0.00112321],7642,2111,0.2259119685425591,[-2.05635814e-17 -4.64784272e-18 -2.33706943e-18]
1330,aircraft,9184,4604,triangles,0.03483221500968542,[ 0.0004014  -0.00313635 -0.0030774 ],9184,4604,0.034196895007503544,[ 5.08661315e-18  9.64572567e-20 -1.07007269e-18]
1314,aircraft,7631,4043,triangles,0.12856095300117792,[ 0.01229747 -0.00016571  0.00611948],7631,4043,0.13853326207499997,[ 1.19701498e-16 -1.02099504e-18  2.63799824e-17]
1380,aircraft,7643,5072,triangles,0.3596827917490777,[ 0.00032723 -0.00042121 -0.00167233],7643,5072,0.35609774440275394,[-4.30123865e-18  9.68052312e-18  1.91838801e-18]
1381,aircraft,7635,4004,triangles,0.41125262938034157,[ 0.00111825 -0.038193    0.00479134],7635,4004,0.4003519659689992,[-2.12603273e-17  2.45994533e-16  1.22695726e-18]
1367,aircraft,7627,4000,triangles,0.05410164682376086,[ 0.00044188 -0.00544978 -0.02524834],7627,4000,0.046738625605119676,[-7.12971349e-19 -2.07109720e-17 -1.19071419e-17]
1376,aircraft,7642,3731,triangles,0.03501905753632759,[-0.0826955  -0.00112245 -0.00025293],7642,3731,0.0242175253319828,[-5.97098237e-16 -4.13246375e-18 -3.00356839e-19]
1385,aircraft,7643,4231,triangles,0.30187363269590906,[-1.40346962e-04  4.59408025e-02  5.59294132e-05],7643,4231,0.3021279777520801,[-4.58547562e-17  1.72155417e-16 -4.28043325e-18]
1331,aircraft,7642,4060,triangles,0.16433768170128651,[-0.09329083  0.01208738 -0.00117511],7642,4060,0.09836583258388877,[-5.63328803e-16 -4.78715316e-17 -1.47374587e-17]
1338,aircraft,7642,3921,triangles,0.6809258133246389,[-1.02972668e-03  7.56106500e-02  6.86598112e-05],7642,3921,0.44630478493969145,[-2.50727490e-17 -9.81461504e-18  9.29433073e-18]
1368,aircraft,7635,4151,triangles,0.022549149704664796,[ 0.00105584 -0.00739657  0.04245704],7635,4151,0.02943668220385687,[-2.57429453e-18  1.40583227e-18 -5.34918345e-17]
1391,aircraft,7642,4057,triangles,0.10086079651165056,[-0.00041525 -0.00242426  0.00768303],7642,4057,0.10061088154398745,[-4.17325638e-18  9.81741459e-18 -4.40928481e-18]
1302,aircraft,7528,3985,triangles,0.04481910659193263,[ 3.84941640e-06 -1.22754767e-03  5.62024240e-03],7528,3985,0.043341092130539695,[ 8.45509011e-18 -5.76215501e-17 -1.36514249e-17]
1313,aircraft,7643,4050,triangles,0.2308339195305964,[ 8.26366641e-03 -5.78908372e-05  2.40350236e-03],7643,4050,0.23232264987772183,[-1.51271314e-16 -4.86579227e-19  1.78526604e-18]
1378,aircraft,7643,4124,triangles,0.13174513377033328,[-0.00297439  0.00054728 -0.00141357],7643,4124,0.13092713695090058,[-3.65368771e-18 -5.50131123e-17  7.50171156e-18]
1399,aircraft,9712,4773,triangles,0.15540490076864832,[0.00041369 0.00151291 0.00280249],9712,4773,0.1528208001510455,[ 2.68629544e-17 -4.25376148e-17  3.69870812e-17]
1319,aircraft,7642,4073,triangles,0.11257327368953682,[ 0.01868717  0.00268232 -0.00129406],7642,4073,0.11114754017005112,[-4.25567321e-17  1.06442939e-17  6.87585951e-18]
1395,aircraft,7641,4293,triangles,0.1536290137768069,[-0.0002128  -0.02214922 -0.00237128],7641,4293,0.13489609104358535,[ 1.03230796e-17  1.76890880e-17 -6.99546537e-18]
1371,aircraft,7537,4238,triangles,0.038653849763230864,[-0.0008231  -0.00150652  0.00432442],7537,4238,0.03766801787834886,[8.66215625e-18 1.66955878e-17 2.19709810e-17]
1363,aircraft,7643,5606,triangles,0.18592906080429375,[ 0.00064923 -0.00783648  0.00665906],7643,5606,0.19496997935219745,[ 5.27781727e-18 -1.02808514e-16  3.31113719e-17]
1360,aircraft,7487,4801,triangles,0.04473557952292667,[-0.00089361  0.00306191 -0.00833136],7487,4801,0.04257183577498333,[-9.04614392e-18  5.88888215e-18  5.56672438e-17]
1396,aircraft,9904,5177,triangles,0.0808160879462715,[ 2.67939541e-06 -5.09037113e-03 -8.79523462e-04],9904,5177,0.08333551554043456,[-5.32580547e-18  1.58394963e-16 -6.43988865e-17]
1398,aircraft,8748,4509,triangles,0.29372821469286603,[-7.60831481e-17 -5.28150008e-18  5.28150008e-18],8748,4509,0.29372821469286603,[6.76192056e-18 4.49358399e-19 5.28150008e-18]
1329,aircraft,7641,3890,triangles,0.37627382463025355,[0.00050235 0.00144781 0.00976913],7641,3890,0.3992197850426731,[ 2.62928782e-18 -1.04368813e-17  4.74085210e-16]
1341,aircraft,7643,3847,triangles,0.07524820343247635,[-0.000411   -0.00835435  0.00025889],7643,3847,0.07203760052165185,[ 5.59151835e-18 -1.73531870e-16 -1.30010129e-17]
1322,aircraft,7642,3861,triangles,0.22882904426734746,[-0.00140818 -0.00274071 -0.00270252],7642,3861,0.2326336069096108,[2.41720080e-19 8.25191019e-17 2.17512129e-17]
1308,aircraft,7642,3817,triangles,0.17044673349862563,[ 0.00057722 -0.0244313  -0.0645027 ],7642,3817,0.19399014987141847,[-3.18494685e-18 -2.15565638e-17  4.29147046e-16]
1333,aircraft,7582,3727,triangles,0.14670429590094,[ 0.00026515  0.00161486 -0.00031827],7582,3727,0.1513888237263745,[-4.47015945e-18  5.85440083e-18  1.93179402e-17]
1347,aircraft,6268,3052,triangles,0.10123754031221943,[ 3.06475393e-18 -1.38368638e-17  2.99018128e-17],6268,3052,0.1012375403122194,[ 1.00945901e-18 -2.89651076e-18 -2.62823111e-18]
1306,aircraft,7642,3558,triangles,0.11097298352213049,[-0.0012174  -0.01203748  0.02942768],7642,3558,0.0934869128266954,[-1.34565396e-19 -1.85349206e-17 -3.90200644e-17]
1318,aircraft,8224,4370,triangles,0.07412070649157367,[-4.83310542e-03 -1.25843598e-06 -1.03883142e-03],8224,4370,0.07201220059389475,[-4.13153176e-16 -2.35120530e-18  1.77838928e-19]
1328,aircraft,6448,3218,triangles,0.21089388195395622,[ 3.27495092e-17 -7.68065261e-18 -5.72706719e-18],6448,3218,0.21089388195395636,[-4.02576598e-18  4.28236274e-18 -2.28942530e-18]
1300,aircraft,6210,3078,triangles,0.07016251040347314,[-0.00751311 -0.01271348  0.05037465],6210,3078,0.10209506680009024,[-9.65764181e-17  8.00723108e-17  1.87084122e-16]
1336,aircraft,9276,4674,triangles,0.1618041872501644,[-0.00015394 -0.00042278  0.00077589],9276,4674,0.1625597839652827,[-7.49579433e-18  5.01601705e-17  5.51566352e-16]
1382,aircraft,7592,3809,triangles,0.2294204685358029,[ 0.0192341  -0.02048627 -0.00145437],7592,3809,0.25807219731860603,[ 5.45128541e-17  3.59459844e-17 -3.82559128e-18]
1352,aircraft,6348,3236,triangles,0.0980470639618332,[ 1.50584290e-16  4.09986562e-18 -3.07972385e-18],6348,3236,0.09804706396183333,[ 8.53981423e-17  7.47925276e-18 -1.38011298e-18]
1366,aircraft,7642,3904,triangles,0.06478265089681133,[0.00156878 0.04778469 0.00319379],7642,3904,0.049265064973014805,[-1.09240034e-17 -3.58764276e-17 -9.07459445e-17]
1334,aircraft,8320,4125,triangles,0.1999409433450864,[-0.00019945 -0.00079463  0.00048837],8320,4125,0.20052795601265125,[ 6.29126381e-19 -2.19319512e-17  5.36809654e-17]
1397,aircraft,7599,4123,triangles,0.11314332952463547,[ 0.000177   -0.00092514 -0.02025785],7599,4123,0.10043453012018189,[ 3.47702033e-18 -2.33933120e-18  1.56718360e-17]
1388,aircraft,7627,3823,triangles,0.3671720458481325,[ 0.00134505 -0.00747823  0.00546124],7627,3823,0.35117806472418184,[-3.55457228e-17 -1.08742614e-16  1.65168544e-16]
1315,aircraft,7639,4110,triangles,0.1618491509127745,[ 0.00738407  0.00101478 -0.00422774],7639,4110,0.16086769107635218,[ 2.33558779e-17 -3.06847681e-18  5.18306674e-18]
1305,aircraft,7642,3840,triangles,0.03295586758241778,[ 0.02823922 -0.00854125  0.00141421],7642,3840,0.02794800672164891,[-7.54604712e-18 -3.61698880e-17  8.92208038e-19]
1327,aircraft,7643,4074,triangles,0.11906237561684899,[-0.00094906 -0.03079402 -0.00984473],7643,4074,0.09951911168934893,[-2.51820192e-18 -5.21524132e-17  9.43580565e-19]
1353,aircraft,7642,3899,triangles,0.14099202860473503,[ 0.0007802  -0.00840672 -0.00118482],7642,3899,0.13744098604243268,[ 1.56752443e-17 -1.69850740e-17  9.54965496e-18]
1324,aircraft,7638,4352,triangles,0.3409579042644498,[-0.00040141  0.03225103  0.00695529],7638,4352,0.3413038740176367,[-3.21752939e-18  7.95453623e-17  1.89480274e-17]
1365,aircraft,7640,4095,triangles,0.06522023194854586,[-0.00380287  0.00511911  0.00153754],7640,4095,0.06602871958965015,[ 1.54601458e-16 -5.96287366e-18  1.58061056e-17]
1387,aircraft,7136,3570,triangles,0.2636368121394037,[ 4.21138182e-05 -3.66704890e-05 -3.64981311e-04],7136,3570,0.26306031892480786,[ 6.03314473e-18 -7.10527186e-17  6.54238568e-18]
1321,aircraft,7641,3987,triangles,0.0923087187802107,[-0.00029383 -0.0020426  -0.00140598],7641,3987,0.09461701693506457,[ 5.63143365e-18 -1.05258165e-17 -1.03944178e-17]
1340,aircraft,7628,3914,triangles,0.046840986236605,[ 0.00138383  0.00523102 -0.0004141 ],7628,3914,0.04848635100303907,[ 5.79363957e-18 -7.83346873e-17 -6.14953711e-19]
1312,aircraft,5888,3054,triangles,0.25448280644320176,[-0.00017213  0.00535374  0.00922737],5888,3054,0.25422016549839455,[-9.29616385e-18  1.14557639e-16 -3.34811855e-17]
1357,aircraft,7634,2163,triangles,0.04833651679248247,[-0.05562709 -0.01162011 -0.00071456],7634,2163,0.057914441642395516,[-1.98125792e-17 -6.74513099e-17  8.34078786e-20]
1369,aircraft,6880,3749,triangles,0.046043529651249665,[-8.47500109e-03 -5.10995338e-06 -1.53390679e-03],6880,3749,0.04377939988125194,[-2.71507128e-16 -3.81509604e-18 -1.08904913e-16]
1392,aircraft,7638,4625,triangles,0.3881975201212664,[ 0.00219046 -0.01301683 -0.03226659],7638,4625,0.38313990433524636,[4.74545328e-18 1.53913106e-17 8.87278239e-17]
1389,aircraft,7631,3496,triangles,0.5294005678228513,[-0.00730969  0.0001964  -0.00898795],7631,3496,0.5068484437352108,[ 4.00653639e-17 -1.83833053e-17 -2.64535406e-16]
1332,aircraft,7642,3845,triangles,0.07647523120843182,[ 3.44635150e-04  1.62418781e-05 -1.52635892e-02],7642,3845,0.0815241370858651,[-4.06001991e-18  7.83670917e-19  4.60403280e-17]
1394,aircraft,7642,4372,triangles,0.08963219282217476,[ 0.0013519   0.00184263 -0.00158111],7642,4372,0.08987023415759038,[3.85067347e-17 7.70547345e-18 2.20578105e-17]
1342,aircraft,9220,4794,triangles,0.0999770635461756,[-1.07944735e-04  3.94486279e-03  7.93646976e-05],9220,4794,0.10238127530647984,[ 7.48239717e-18  2.52139199e-17 -1.15977518e-17]
1345,aircraft,6000,3174,triangles,0.21865374942523572,[-6.20871414e-18  8.92131010e-17 -2.56699723e-17],6000,3174,0.2186537494252355,[-5.59658740e-19 -3.37893964e-17  1.78609840e-18]
1364,aircraft,7491,4687,triangles,0.21732562484595463,[ 0.00273066  0.00247957 -0.00454568],7491,4687,0.22059120198462948,[5.99288298e-18 5.61388643e-18 3.50616224e-17]
1325,aircraft,9752,5469,triangles,0.17430302398186245,[ 3.78632318e-05 -7.49817639e-04 -4.76049918e-04],9752,5469,0.17508955471176113,[9.78474123e-18 4.79987740e-17 2.29291810e-17]
8,animal,7643,3934,triangles,0.33372516299184096,[ 0.00213632 -0.02626222  0.01644087],7643,3934,0.2862149948856503,[3.96120181e-17 2.73888761e-16 8.44379077e-17]
